run_parallelFalsecfg{'device': device(type='cuda'), 'learning_rate': 0.001, 'learning_rate_decay': 0.3, 'last_observe': 20, 'epochs': 12, 'print_every': 100, 'save_every': 5, 'batch_size': 1, 'data_locate': '/home/pinkman/PycharmProjects/map_encoder/data_process/trajectory/train', 'save_path': './model_ckpt/', 'log_file': 'runs/log.txt', 'tensorboard_path': 'runs/train_visualization'}
Start Training...
Epoch 1/12: Iteration 0, loss = 46.420792
Epoch 61/12: Iteration 2400, loss = 0.545427
Epoch 61/12: Iteration 2500, loss = 5.547050
Epoch 61/12: Iteration 2600, loss = 3.556811
Epoch 61/12: Iteration 2700, loss = 0.866244
Epoch 61/12: Iteration 2800, loss = 0.313304
Epoch 61/12: Iteration 2900, loss = 0.214078
Epoch 61/12: Iteration 3000, loss = 1.640508
Epoch 61/12: Iteration 3100, loss = 1.096555
Epoch 61/12: Iteration 3200, loss = 5.344888
Epoch 61/12: Iteration 3300, loss = 0.180834
Epoch 61/12: Iteration 3400, loss = 0.245478
Epoch 62/12: Iteration 0, loss = 0.596579
Epoch 62/12: Iteration 100, loss = 0.035161
Epoch 62/12: Iteration 200, loss = 0.764601
Epoch 62/12: Iteration 300, loss = 2.856971
Epoch 62/12: Iteration 400, loss = 0.102190
Epoch 62/12: Iteration 500, loss = 2.700360
Epoch 62/12: Iteration 600, loss = 0.029404
Epoch 62/12: Iteration 700, loss = 0.470152
Epoch 62/12: Iteration 800, loss = 3.426844
Epoch 62/12: Iteration 900, loss = 0.644747
Epoch 62/12: Iteration 1000, loss = 46.051384
Epoch 62/12: Iteration 1100, loss = 0.163803
Epoch 62/12: Iteration 1200, loss = 1.392093
Epoch 62/12: Iteration 1300, loss = 1.300626
Epoch 62/12: Iteration 1400, loss = 0.376998
Epoch 62/12: Iteration 1500, loss = 0.732142
Epoch 62/12: Iteration 1600, loss = 0.120181
Epoch 62/12: Iteration 1700, loss = 0.895515
Epoch 62/12: Iteration 1800, loss = 1.348783
Epoch 62/12: Iteration 1900, loss = 0.063361
Epoch 62/12: Iteration 2000, loss = 0.637585
Epoch 62/12: Iteration 2100, loss = 0.386992
Epoch 62/12: Iteration 2200, loss = 0.793823
Epoch 62/12: Iteration 2300, loss = 0.545396
Epoch 62/12: Iteration 2400, loss = 0.545427
Epoch 62/12: Iteration 2500, loss = 5.547050
Epoch 62/12: Iteration 2600, loss = 3.556811
Epoch 62/12: Iteration 2700, loss = 0.866244
Epoch 62/12: Iteration 2800, loss = 0.313304
Epoch 62/12: Iteration 2900, loss = 0.214078
Epoch 62/12: Iteration 3000, loss = 1.640508
Epoch 62/12: Iteration 3100, loss = 1.096555
Epoch 62/12: Iteration 3200, loss = 5.344888
Epoch 62/12: Iteration 3300, loss = 0.180834
Epoch 62/12: Iteration 3400, loss = 0.245478
Epoch 63/12: Iteration 0, loss = 0.596579
Epoch 63/12: Iteration 100, loss = 0.035161
Epoch 63/12: Iteration 200, loss = 0.764601
Epoch 63/12: Iteration 300, loss = 2.856971
Epoch 63/12: Iteration 400, loss = 0.102190
Epoch 63/12: Iteration 500, loss = 2.700360
Epoch 63/12: Iteration 600, loss = 0.029404
Epoch 63/12: Iteration 700, loss = 0.470152
Epoch 63/12: Iteration 800, loss = 3.426844
Epoch 63/12: Iteration 900, loss = 0.644747
Epoch 63/12: Iteration 1000, loss = 46.051384
Epoch 63/12: Iteration 1100, loss = 0.163803
Epoch 63/12: Iteration 1200, loss = 1.392092
Epoch 63/12: Iteration 1300, loss = 1.300626
Epoch 63/12: Iteration 1400, loss = 0.376998
Epoch 63/12: Iteration 1500, loss = 0.732142
Epoch 63/12: Iteration 1600, loss = 0.120181
Epoch 63/12: Iteration 1700, loss = 0.895515
Epoch 63/12: Iteration 1800, loss = 1.348783
Epoch 63/12: Iteration 1900, loss = 0.063361
Epoch 63/12: Iteration 2000, loss = 0.637585
Epoch 63/12: Iteration 2100, loss = 0.386992
Epoch 63/12: Iteration 2200, loss = 0.793823
Epoch 63/12: Iteration 2300, loss = 0.545396
Epoch 63/12: Iteration 2400, loss = 0.545427
Epoch 63/12: Iteration 2500, loss = 5.547050
Epoch 63/12: Iteration 2600, loss = 3.556811
Epoch 63/12: Iteration 2700, loss = 0.866244
Epoch 63/12: Iteration 2800, loss = 0.313303
Epoch 63/12: Iteration 2900, loss = 0.214078
Epoch 63/12: Iteration 3000, loss = 1.640508
Epoch 63/12: Iteration 3100, loss = 1.096555
Epoch 63/12: Iteration 3200, loss = 5.344888
Epoch 63/12: Iteration 3300, loss = 0.180834
Epoch 63/12: Iteration 3400, loss = 0.245478
Epoch 64/12: Iteration 0, loss = 0.596579
Epoch 64/12: Iteration 100, loss = 0.035161
Epoch 64/12: Iteration 200, loss = 0.764601
Epoch 64/12: Iteration 300, loss = 2.856971
Epoch 64/12: Iteration 400, loss = 0.102190
Epoch 64/12: Iteration 500, loss = 2.700360
Epoch 64/12: Iteration 600, loss = 0.029404
Epoch 64/12: Iteration 700, loss = 0.470152
Epoch 64/12: Iteration 800, loss = 3.426844
Epoch 64/12: Iteration 900, loss = 0.644747
Epoch 64/12: Iteration 1000, loss = 46.051384
Epoch 64/12: Iteration 1100, loss = 0.163803
Epoch 64/12: Iteration 1200, loss = 1.392092
Epoch 64/12: Iteration 1300, loss = 1.300626
Epoch 64/12: Iteration 1400, loss = 0.376998
Epoch 64/12: Iteration 1500, loss = 0.732142
Epoch 64/12: Iteration 1600, loss = 0.120181
Epoch 64/12: Iteration 1700, loss = 0.895515
Epoch 64/12: Iteration 1800, loss = 1.348783
Epoch 64/12: Iteration 1900, loss = 0.063361
Epoch 64/12: Iteration 2000, loss = 0.637585
Epoch 64/12: Iteration 2100, loss = 0.386992
Epoch 64/12: Iteration 2200, loss = 0.793823
Epoch 64/12: Iteration 2300, loss = 0.545396
Epoch 64/12: Iteration 2400, loss = 0.545427
Epoch 64/12: Iteration 2500, loss = 5.547050
Epoch 64/12: Iteration 2600, loss = 3.556811
Epoch 64/12: Iteration 2700, loss = 0.866244
Epoch 64/12: Iteration 2800, loss = 0.313303
Epoch 64/12: Iteration 2900, loss = 0.214078
Epoch 64/12: Iteration 3000, loss = 1.640508
Epoch 64/12: Iteration 3100, loss = 1.096555
Epoch 64/12: Iteration 3200, loss = 5.344888
Epoch 64/12: Iteration 3300, loss = 0.180834
Epoch 64/12: Iteration 3400, loss = 0.245478
Epoch 65/12: Iteration 0, loss = 0.596579
Epoch 65/12: Iteration 100, loss = 0.035161
Epoch 65/12: Iteration 200, loss = 0.764601
Epoch 65/12: Iteration 300, loss = 2.856971
Epoch 65/12: Iteration 400, loss = 0.102190
Epoch 65/12: Iteration 500, loss = 2.700360
Epoch 65/12: Iteration 600, loss = 0.029404
Epoch 65/12: Iteration 700, loss = 0.470152
Epoch 65/12: Iteration 800, loss = 3.426845
Epoch 65/12: Iteration 900, loss = 0.644747
Epoch 65/12: Iteration 1000, loss = 46.051384
Epoch 65/12: Iteration 1100, loss = 0.163803
Epoch 65/12: Iteration 1200, loss = 1.392092
Epoch 65/12: Iteration 1300, loss = 1.300626
Epoch 65/12: Iteration 1400, loss = 0.376998
Epoch 65/12: Iteration 1500, loss = 0.732142
Epoch 65/12: Iteration 1600, loss = 0.120181
Epoch 65/12: Iteration 1700, loss = 0.895515
Epoch 65/12: Iteration 1800, loss = 1.348783
Epoch 65/12: Iteration 1900, loss = 0.063361
Epoch 65/12: Iteration 2000, loss = 0.637585
Epoch 65/12: Iteration 2100, loss = 0.386992
Epoch 65/12: Iteration 2200, loss = 0.793821
Epoch 65/12: Iteration 2300, loss = 0.545396
Epoch 65/12: Iteration 2400, loss = 0.545427
Epoch 65/12: Iteration 2500, loss = 5.547050
Epoch 65/12: Iteration 2600, loss = 3.556810
Epoch 65/12: Iteration 2700, loss = 0.866244
Epoch 65/12: Iteration 2800, loss = 0.313303
Epoch 65/12: Iteration 2900, loss = 0.214078
Epoch 65/12: Iteration 3000, loss = 1.640508
Epoch 65/12: Iteration 3100, loss = 1.096555
Epoch 65/12: Iteration 3200, loss = 5.344888
Epoch 65/12: Iteration 3300, loss = 0.180834
Epoch 65/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch65.pth
Epoch 66/12: Iteration 0, loss = 0.596579
Epoch 66/12: Iteration 100, loss = 0.035161
Epoch 66/12: Iteration 200, loss = 0.764601
Epoch 66/12: Iteration 300, loss = 2.856971
Epoch 66/12: Iteration 400, loss = 0.102190
Epoch 66/12: Iteration 500, loss = 2.700360
Epoch 66/12: Iteration 600, loss = 0.029404
Epoch 66/12: Iteration 700, loss = 0.470152
Epoch 66/12: Iteration 800, loss = 3.426845
Epoch 66/12: Iteration 900, loss = 0.644747
Epoch 66/12: Iteration 1000, loss = 46.051384
Epoch 66/12: Iteration 1100, loss = 0.163803
Epoch 66/12: Iteration 1200, loss = 1.392092
Epoch 66/12: Iteration 1300, loss = 1.300626
Epoch 66/12: Iteration 1400, loss = 0.376998
Epoch 66/12: Iteration 1500, loss = 0.732142
Epoch 66/12: Iteration 1600, loss = 0.120181
Epoch 66/12: Iteration 1700, loss = 0.895515
Epoch 66/12: Iteration 1800, loss = 1.348783
Epoch 66/12: Iteration 1900, loss = 0.063361
Epoch 66/12: Iteration 2000, loss = 0.637585
Epoch 66/12: Iteration 2100, loss = 0.386992
Epoch 66/12: Iteration 2200, loss = 0.793821
Epoch 66/12: Iteration 2300, loss = 0.545396
Epoch 66/12: Iteration 2400, loss = 0.545427
Epoch 66/12: Iteration 2500, loss = 5.547049
Epoch 66/12: Iteration 2600, loss = 3.556810
Epoch 66/12: Iteration 2700, loss = 0.866244
Epoch 66/12: Iteration 2800, loss = 0.313303
Epoch 66/12: Iteration 2900, loss = 0.214078
Epoch 66/12: Iteration 3000, loss = 1.640508
Epoch 66/12: Iteration 3100, loss = 1.096555
Epoch 66/12: Iteration 3200, loss = 5.344888
Epoch 66/12: Iteration 3300, loss = 0.180834
Epoch 66/12: Iteration 3400, loss = 0.245478
Epoch 67/12: Iteration 0, loss = 0.596579
Epoch 67/12: Iteration 100, loss = 0.035161
Epoch 67/12: Iteration 200, loss = 0.764601
Epoch 67/12: Iteration 300, loss = 2.856971
Epoch 67/12: Iteration 400, loss = 0.102190
Epoch 67/12: Iteration 500, loss = 2.700360
Epoch 67/12: Iteration 600, loss = 0.029404
Epoch 67/12: Iteration 700, loss = 0.470152
Epoch 67/12: Iteration 800, loss = 3.426845
Epoch 67/12: Iteration 900, loss = 0.644747
Epoch 67/12: Iteration 1000, loss = 46.051384
Epoch 67/12: Iteration 1100, loss = 0.163803
Epoch 67/12: Iteration 1200, loss = 1.392092
Epoch 67/12: Iteration 1300, loss = 1.300626
Epoch 67/12: Iteration 1400, loss = 0.376998
Epoch 67/12: Iteration 1500, loss = 0.732142
Epoch 67/12: Iteration 1600, loss = 0.120181
Epoch 67/12: Iteration 1700, loss = 0.895515
Epoch 67/12: Iteration 1800, loss = 1.348783
Epoch 67/12: Iteration 1900, loss = 0.063361
Epoch 67/12: Iteration 2000, loss = 0.637585
Epoch 67/12: Iteration 2100, loss = 0.386992
Epoch 67/12: Iteration 2200, loss = 0.793821
Epoch 67/12: Iteration 2300, loss = 0.545396
Epoch 67/12: Iteration 2400, loss = 0.545427
Epoch 67/12: Iteration 2500, loss = 5.547049
Epoch 67/12: Iteration 2600, loss = 3.556810
Epoch 67/12: Iteration 2700, loss = 0.866244
Epoch 67/12: Iteration 2800, loss = 0.313303
Epoch 67/12: Iteration 2900, loss = 0.214078
Epoch 67/12: Iteration 3000, loss = 1.640508
Epoch 67/12: Iteration 3100, loss = 1.096555
Epoch 67/12: Iteration 3200, loss = 5.344888
Epoch 67/12: Iteration 3300, loss = 0.180834
Epoch 67/12: Iteration 3400, loss = 0.245478
Epoch 68/12: Iteration 0, loss = 0.596579
Epoch 68/12: Iteration 100, loss = 0.035161
Epoch 68/12: Iteration 200, loss = 0.764601
Epoch 68/12: Iteration 300, loss = 2.856971
Epoch 68/12: Iteration 400, loss = 0.102190
Epoch 68/12: Iteration 500, loss = 2.700360
Epoch 68/12: Iteration 600, loss = 0.029404
Epoch 68/12: Iteration 700, loss = 0.470152
Epoch 68/12: Iteration 800, loss = 3.426845
Epoch 68/12: Iteration 900, loss = 0.644747
Epoch 68/12: Iteration 1000, loss = 46.051384
Epoch 68/12: Iteration 1100, loss = 0.163803
Epoch 68/12: Iteration 1200, loss = 1.392092
Epoch 68/12: Iteration 1300, loss = 1.300626
Epoch 68/12: Iteration 1400, loss = 0.376998
Epoch 68/12: Iteration 1500, loss = 0.732142
Epoch 68/12: Iteration 1600, loss = 0.120181
Epoch 68/12: Iteration 1700, loss = 0.895515
Epoch 68/12: Iteration 1800, loss = 1.348783
Epoch 68/12: Iteration 1900, loss = 0.063361
Epoch 68/12: Iteration 2000, loss = 0.637585
Epoch 68/12: Iteration 2100, loss = 0.386992
Epoch 68/12: Iteration 2200, loss = 0.793821
Epoch 68/12: Iteration 2300, loss = 0.545396
Epoch 68/12: Iteration 2400, loss = 0.545427
Epoch 68/12: Iteration 2500, loss = 5.547049
Epoch 68/12: Iteration 2600, loss = 3.556810
Epoch 68/12: Iteration 2700, loss = 0.866244
Epoch 68/12: Iteration 2800, loss = 0.313303
Epoch 68/12: Iteration 2900, loss = 0.214078
Epoch 68/12: Iteration 3000, loss = 1.640508
Epoch 68/12: Iteration 3100, loss = 1.096555
Epoch 68/12: Iteration 3200, loss = 5.344888
Epoch 68/12: Iteration 3300, loss = 0.180834
Epoch 68/12: Iteration 3400, loss = 0.245478
Epoch 69/12: Iteration 0, loss = 0.596579
Epoch 69/12: Iteration 100, loss = 0.035161
Epoch 69/12: Iteration 200, loss = 0.764601
Epoch 69/12: Iteration 300, loss = 2.856971
Epoch 69/12: Iteration 400, loss = 0.102190
Epoch 69/12: Iteration 500, loss = 2.700360
Epoch 69/12: Iteration 600, loss = 0.029404
Epoch 69/12: Iteration 700, loss = 0.470152
Epoch 69/12: Iteration 800, loss = 3.426845
Epoch 69/12: Iteration 900, loss = 0.644747
Epoch 69/12: Iteration 1000, loss = 46.051384
Epoch 69/12: Iteration 1100, loss = 0.163803
Epoch 69/12: Iteration 1200, loss = 1.392092
Epoch 69/12: Iteration 1300, loss = 1.300626
Epoch 69/12: Iteration 1400, loss = 0.376998
Epoch 69/12: Iteration 1500, loss = 0.732142
Epoch 69/12: Iteration 1600, loss = 0.120181
Epoch 69/12: Iteration 1700, loss = 0.895515
Epoch 69/12: Iteration 1800, loss = 1.348783
Epoch 69/12: Iteration 1900, loss = 0.063361
Epoch 69/12: Iteration 2000, loss = 0.637585
Epoch 69/12: Iteration 2100, loss = 0.386992
Epoch 69/12: Iteration 2200, loss = 0.793821
Epoch 69/12: Iteration 2300, loss = 0.545396
Epoch 69/12: Iteration 2400, loss = 0.545427
Epoch 69/12: Iteration 2500, loss = 5.547049
Epoch 69/12: Iteration 2600, loss = 3.556810
Epoch 69/12: Iteration 2700, loss = 0.866244
Epoch 69/12: Iteration 2800, loss = 0.313303
Epoch 69/12: Iteration 2900, loss = 0.214078
Epoch 69/12: Iteration 3000, loss = 1.640508
Epoch 69/12: Iteration 3100, loss = 1.096555
Epoch 69/12: Iteration 3200, loss = 5.344888
Epoch 69/12: Iteration 3300, loss = 0.180834
Epoch 69/12: Iteration 3400, loss = 0.245478
Epoch 70/12: Iteration 0, loss = 0.596579
Epoch 70/12: Iteration 100, loss = 0.035161
Epoch 70/12: Iteration 200, loss = 0.764601
Epoch 70/12: Iteration 300, loss = 2.856971
Epoch 70/12: Iteration 400, loss = 0.102190
Epoch 70/12: Iteration 500, loss = 2.700360
Epoch 70/12: Iteration 600, loss = 0.029404
Epoch 70/12: Iteration 700, loss = 0.470152
Epoch 70/12: Iteration 800, loss = 3.426845
Epoch 70/12: Iteration 900, loss = 0.644747
Epoch 70/12: Iteration 1000, loss = 46.051384
Epoch 70/12: Iteration 1100, loss = 0.163803
Epoch 70/12: Iteration 1200, loss = 1.392092
Epoch 70/12: Iteration 1300, loss = 1.300626
Epoch 70/12: Iteration 1400, loss = 0.376998
Epoch 70/12: Iteration 1500, loss = 0.732142
Epoch 70/12: Iteration 1600, loss = 0.120181
Epoch 70/12: Iteration 1700, loss = 0.895515
Epoch 70/12: Iteration 1800, loss = 1.348783
Epoch 70/12: Iteration 1900, loss = 0.063361
Epoch 70/12: Iteration 2000, loss = 0.637585
Epoch 70/12: Iteration 2100, loss = 0.386992
Epoch 70/12: Iteration 2200, loss = 0.793821
Epoch 70/12: Iteration 2300, loss = 0.545396
Epoch 70/12: Iteration 2400, loss = 0.545427
Epoch 70/12: Iteration 2500, loss = 5.547049
Epoch 70/12: Iteration 2600, loss = 3.556810
Epoch 70/12: Iteration 2700, loss = 0.866244
Epoch 70/12: Iteration 2800, loss = 0.313303
Epoch 70/12: Iteration 2900, loss = 0.214078
Epoch 70/12: Iteration 3000, loss = 1.640508
Epoch 70/12: Iteration 3100, loss = 1.096555
Epoch 70/12: Iteration 3200, loss = 5.344888
Epoch 70/12: Iteration 3300, loss = 0.180834
Epoch 70/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch70.pth
Epoch 71/12: Iteration 0, loss = 0.596579
Epoch 71/12: Iteration 100, loss = 0.035161
Epoch 71/12: Iteration 200, loss = 0.764601
Epoch 71/12: Iteration 300, loss = 2.856971
Epoch 71/12: Iteration 400, loss = 0.102190
Epoch 71/12: Iteration 500, loss = 2.700360
Epoch 71/12: Iteration 600, loss = 0.029404
Epoch 71/12: Iteration 700, loss = 0.470152
Epoch 71/12: Iteration 800, loss = 3.426845
Epoch 71/12: Iteration 900, loss = 0.644747
Epoch 71/12: Iteration 1000, loss = 46.051384
Epoch 71/12: Iteration 1100, loss = 0.163803
Epoch 71/12: Iteration 1200, loss = 1.392092
Epoch 71/12: Iteration 1300, loss = 1.300626
Epoch 71/12: Iteration 1400, loss = 0.376998
Epoch 71/12: Iteration 1500, loss = 0.732142
Epoch 71/12: Iteration 1600, loss = 0.120181
Epoch 71/12: Iteration 1700, loss = 0.895515
Epoch 71/12: Iteration 1800, loss = 1.348783
Epoch 71/12: Iteration 1900, loss = 0.063361
Epoch 71/12: Iteration 2000, loss = 0.637585
Epoch 71/12: Iteration 2100, loss = 0.386992
Epoch 71/12: Iteration 2200, loss = 0.793821
Epoch 71/12: Iteration 2300, loss = 0.545396
Epoch 71/12: Iteration 2400, loss = 0.545427
Epoch 71/12: Iteration 2500, loss = 5.547049
Epoch 71/12: Iteration 2600, loss = 3.556810
Epoch 71/12: Iteration 2700, loss = 0.866244
Epoch 71/12: Iteration 2800, loss = 0.313303
Epoch 71/12: Iteration 2900, loss = 0.214078
Epoch 71/12: Iteration 3000, loss = 1.640508
Epoch 71/12: Iteration 3100, loss = 1.096555
Epoch 71/12: Iteration 3200, loss = 5.344888
Epoch 71/12: Iteration 3300, loss = 0.180834
Epoch 71/12: Iteration 3400, loss = 0.245478
Epoch 72/12: Iteration 0, loss = 0.596579
Epoch 72/12: Iteration 100, loss = 0.035161
Epoch 72/12: Iteration 200, loss = 0.764601
Epoch 72/12: Iteration 300, loss = 2.856971
Epoch 72/12: Iteration 400, loss = 0.102190
Epoch 72/12: Iteration 500, loss = 2.700360
Epoch 72/12: Iteration 600, loss = 0.029404
Epoch 72/12: Iteration 700, loss = 0.470152
Epoch 72/12: Iteration 800, loss = 3.426845
Epoch 72/12: Iteration 900, loss = 0.644747
Epoch 72/12: Iteration 1000, loss = 46.051384
Epoch 72/12: Iteration 1100, loss = 0.163803
Epoch 72/12: Iteration 1200, loss = 1.392092
Epoch 72/12: Iteration 1300, loss = 1.300626
Epoch 72/12: Iteration 1400, loss = 0.376998
Epoch 72/12: Iteration 1500, loss = 0.732142
Epoch 72/12: Iteration 1600, loss = 0.120181
Epoch 72/12: Iteration 1700, loss = 0.895515
Epoch 72/12: Iteration 1800, loss = 1.348783
Epoch 72/12: Iteration 1900, loss = 0.063361
Epoch 72/12: Iteration 2000, loss = 0.637585
Epoch 72/12: Iteration 2100, loss = 0.386992
Epoch 72/12: Iteration 2200, loss = 0.793821
Epoch 72/12: Iteration 2300, loss = 0.545396
Epoch 72/12: Iteration 2400, loss = 0.545427
Epoch 72/12: Iteration 2500, loss = 5.547049
Epoch 72/12: Iteration 2600, loss = 3.556810
Epoch 72/12: Iteration 2700, loss = 0.866244
Epoch 72/12: Iteration 2800, loss = 0.313303
Epoch 72/12: Iteration 2900, loss = 0.214078
Epoch 72/12: Iteration 3000, loss = 1.640508
Epoch 72/12: Iteration 3100, loss = 1.096555
Epoch 72/12: Iteration 3200, loss = 5.344888
Epoch 72/12: Iteration 3300, loss = 0.180834
Epoch 72/12: Iteration 3400, loss = 0.245478
Epoch 73/12: Iteration 0, loss = 0.596579
Epoch 73/12: Iteration 100, loss = 0.035161
Epoch 73/12: Iteration 200, loss = 0.764601
Epoch 73/12: Iteration 300, loss = 2.856971
Epoch 73/12: Iteration 400, loss = 0.102190
Epoch 73/12: Iteration 500, loss = 2.700360
Epoch 73/12: Iteration 600, loss = 0.029404
Epoch 73/12: Iteration 700, loss = 0.470152
Epoch 73/12: Iteration 800, loss = 3.426845
Epoch 73/12: Iteration 900, loss = 0.644747
Epoch 73/12: Iteration 1000, loss = 46.051384
Epoch 73/12: Iteration 1100, loss = 0.163803
Epoch 73/12: Iteration 1200, loss = 1.392092
Epoch 73/12: Iteration 1300, loss = 1.300626
Epoch 73/12: Iteration 1400, loss = 0.376998
Epoch 73/12: Iteration 1500, loss = 0.732142
Epoch 73/12: Iteration 1600, loss = 0.120181
Epoch 73/12: Iteration 1700, loss = 0.895515
Epoch 73/12: Iteration 1800, loss = 1.348783
Epoch 73/12: Iteration 1900, loss = 0.063361
Epoch 73/12: Iteration 2000, loss = 0.637585
Epoch 73/12: Iteration 2100, loss = 0.386992
Epoch 73/12: Iteration 2200, loss = 0.793821
Epoch 73/12: Iteration 2300, loss = 0.545396
Epoch 73/12: Iteration 2400, loss = 0.545427
Epoch 73/12: Iteration 2500, loss = 5.547049
Epoch 73/12: Iteration 2600, loss = 3.556810
Epoch 73/12: Iteration 2700, loss = 0.866244
Epoch 73/12: Iteration 2800, loss = 0.313303
Epoch 73/12: Iteration 2900, loss = 0.214078
Epoch 73/12: Iteration 3000, loss = 1.640508
Epoch 73/12: Iteration 3100, loss = 1.096555
Epoch 73/12: Iteration 3200, loss = 5.344888
Epoch 73/12: Iteration 3300, loss = 0.180834
Epoch 73/12: Iteration 3400, loss = 0.245478
Epoch 74/12: Iteration 0, loss = 0.596579
Epoch 74/12: Iteration 100, loss = 0.035161
Epoch 74/12: Iteration 200, loss = 0.764601
Epoch 74/12: Iteration 300, loss = 2.856971
Epoch 74/12: Iteration 400, loss = 0.102190
Epoch 74/12: Iteration 500, loss = 2.700360
Epoch 74/12: Iteration 600, loss = 0.029404
Epoch 74/12: Iteration 700, loss = 0.470152
Epoch 74/12: Iteration 800, loss = 3.426845
Epoch 74/12: Iteration 900, loss = 0.644747
Epoch 74/12: Iteration 1000, loss = 46.051384
Epoch 74/12: Iteration 1100, loss = 0.163803
Epoch 74/12: Iteration 1200, loss = 1.392092
Epoch 74/12: Iteration 1300, loss = 1.300626
Epoch 74/12: Iteration 1400, loss = 0.376998
Epoch 74/12: Iteration 1500, loss = 0.732142
Epoch 74/12: Iteration 1600, loss = 0.120181
Epoch 74/12: Iteration 1700, loss = 0.895515
Epoch 74/12: Iteration 1800, loss = 1.348783
Epoch 74/12: Iteration 1900, loss = 0.063361
Epoch 74/12: Iteration 2000, loss = 0.637585
Epoch 74/12: Iteration 2100, loss = 0.386992
Epoch 74/12: Iteration 2200, loss = 0.793821
Epoch 74/12: Iteration 2300, loss = 0.545396
Epoch 74/12: Iteration 2400, loss = 0.545427
Epoch 74/12: Iteration 2500, loss = 5.547049
Epoch 74/12: Iteration 2600, loss = 3.556810
Epoch 74/12: Iteration 2700, loss = 0.866244
Epoch 74/12: Iteration 2800, loss = 0.313303
Epoch 74/12: Iteration 2900, loss = 0.214078
Epoch 74/12: Iteration 3000, loss = 1.640508
Epoch 74/12: Iteration 3100, loss = 1.096555
Epoch 74/12: Iteration 3200, loss = 5.344888
Epoch 74/12: Iteration 3300, loss = 0.180834
Epoch 74/12: Iteration 3400, loss = 0.245478
Epoch 75/12: Iteration 0, loss = 0.596579
Epoch 75/12: Iteration 100, loss = 0.035161
Epoch 75/12: Iteration 200, loss = 0.764601
Epoch 75/12: Iteration 300, loss = 2.856971
Epoch 75/12: Iteration 400, loss = 0.102190
Epoch 75/12: Iteration 500, loss = 2.700360
Epoch 75/12: Iteration 600, loss = 0.029404
Epoch 75/12: Iteration 700, loss = 0.470152
Epoch 75/12: Iteration 800, loss = 3.426845
Epoch 75/12: Iteration 900, loss = 0.644747
Epoch 75/12: Iteration 1000, loss = 46.051384
Epoch 75/12: Iteration 1100, loss = 0.163803
Epoch 75/12: Iteration 1200, loss = 1.392092
Epoch 75/12: Iteration 1300, loss = 1.300626
Epoch 75/12: Iteration 1400, loss = 0.376998
Epoch 75/12: Iteration 1500, loss = 0.732142
Epoch 75/12: Iteration 1600, loss = 0.120181
Epoch 75/12: Iteration 1700, loss = 0.895515
Epoch 75/12: Iteration 1800, loss = 1.348783
Epoch 75/12: Iteration 1900, loss = 0.063361
Epoch 75/12: Iteration 2000, loss = 0.637585
Epoch 75/12: Iteration 2100, loss = 0.386992
Epoch 75/12: Iteration 2200, loss = 0.793821
Epoch 75/12: Iteration 2300, loss = 0.545396
Epoch 75/12: Iteration 2400, loss = 0.545427
Epoch 75/12: Iteration 2500, loss = 5.547049
Epoch 75/12: Iteration 2600, loss = 3.556810
Epoch 75/12: Iteration 2700, loss = 0.866244
Epoch 75/12: Iteration 2800, loss = 0.313303
Epoch 75/12: Iteration 2900, loss = 0.214078
Epoch 75/12: Iteration 3000, loss = 1.640508
Epoch 75/12: Iteration 3100, loss = 1.096555
Epoch 75/12: Iteration 3200, loss = 5.344888
Epoch 75/12: Iteration 3300, loss = 0.180834
Epoch 75/12: Iteration 3400, loss = 0.245478
Save model ./model_ckpt/model_epoch75.pth
Epoch 76/12: Iteration 0, loss = 0.596579
Epoch 76/12: Iteration 100, loss = 0.035161
Epoch 76/12: Iteration 200, loss = 0.764601
Epoch 76/12: Iteration 300, loss = 2.856971
Epoch 76/12: Iteration 400, loss = 0.102190
Epoch 76/12: Iteration 500, loss = 2.700360
Epoch 76/12: Iteration 600, loss = 0.029404
Epoch 76/12: Iteration 700, loss = 0.470152
Epoch 76/12: Iteration 800, loss = 3.426845
Epoch 76/12: Iteration 900, loss = 0.644747
Epoch 76/12: Iteration 1000, loss = 46.051384
Epoch 76/12: Iteration 1100, loss = 0.163803
Epoch 76/12: Iteration 1200, loss = 1.392092
Epoch 76/12: Iteration 1300, loss = 1.300626
Epoch 76/12: Iteration 1400, loss = 0.376998
Epoch 76/12: Iteration 1500, loss = 0.732142
Epoch 76/12: Iteration 1600, loss = 0.120181
Epoch 76/12: Iteration 1700, loss = 0.895515
Epoch 76/12: Iteration 1800, loss = 1.348783
Epoch 76/12: Iteration 1900, loss = 0.063361
Epoch 76/12: Iteration 2000, loss = 0.637585
Epoch 76/12: Iteration 2100, loss = 0.386992
Epoch 76/12: Iteration 2200, loss = 0.793821
Epoch 76/12: Iteration 2300, loss = 0.545396
Epoch 76/12: Iteration 2400, loss = 0.545427
Epoch 76/12: Iteration 2500, loss = 5.547049
Epoch 76/12: Iteration 2600, loss = 3.556810
Epoch 76/12: Iteration 2700, loss = 0.866244
Epoch 76/12: Iteration 2800, loss = 0.313303
Epoch 76/12: Iteration 2900, loss = 0.214078
Epoch 76/12: Iteration 3000, loss = 1.640508
Epoch 76/12: Iteration 3100, loss = 1.096555
